id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,评论人ID,评论人昵称,评论时间,评论内容,点赞次数
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,6155196088,l桥洞底下盖小被l,Fri Mar 01 18:30:23 +0800 2024,"黑色x7u加黑色手柄绝了<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>",12
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,2619374350,DerekTLM,Fri Mar 01 18:31:09 +0800 2024,感觉应该是FX7U,7
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,2266039671,坂东坂西,Fri Mar 01 18:33:33 +0800 2024,"网页版，说明不是杰灵发的 <span class=""url-icon""><img alt=[偷笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-0d995330b6.png"" style=""width:1em; height:1em;"" /></span>",2
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,1817826375,木子丰邦,Fri Mar 01 21:15:19 +0800 2024,和红米搭配比较协调，镜头处也是长方形的,1
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,6483790220,-逸境,Fri Mar 01 21:09:17 +0800 2024,x7u帅啊,1
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,5747836465,彣彧WenYu,Fri Mar 01 18:45:33 +0800 2024,当然是14U，原汁原味,2
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,3606986150,嘻小姚,Fri Mar 01 18:30:02 +0800 2024,这次oppo帅,1
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,3426494780,上官祁傲,Fri Mar 01 18:34:58 +0800 2024,晚上 我也去试试,0
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,5822380146,咕咕妄言,Fri Mar 01 18:30:21 +0800 2024,OPPO，iQOO,0
5007183087403383,O30RCv3Xp,1783497251,李杰灵,今天一时兴起试了试小米摄影手柄和几款国产旗舰手机的适配性，实测基本功能都匹配。大家觉得哪家装上手柄更有相机的味道？第一排：小米14Ultra、华为Mate60Pro+、荣耀Magic6Pro第二排；OPPOFindX7Ultra、vivoX100Pro、一加12第三排；红米K70、iQoo12Pro、真我GT5Pro,,,,,1,25,92,2024-03-01 18:29,微博网页版,"https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk88l4fgj239s1u8hdt.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk87qa6oj239s1u8e81.jpg,https://wx4.sinaimg.cn/large/6a4e0223gy1hnbk87m4saj239s1u87wh.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87xd0cj239s1u8hdt.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk87jz88j239s1u8b29.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk87vbzkj239s1u8b29.jpg,https://wx3.sinaimg.cn/large/6a4e0223gy1hnbk869vkoj239s1u8b1h.jpg,https://wx1.sinaimg.cn/large/6a4e0223gy1hnbk865w2hj239s1u8x58.jpg,https://wx2.sinaimg.cn/large/6a4e0223gy1hnbk882p8xj239s1u8e81.jpg",,,广东,金V,1785805780,Small青见,Sun Mar 03 09:03:10 +0800 2024,适配一下13U,0
